user,created_at,text
511NY,1/14/2020 11:46,Updated: Incident on #I95S SB at Exit 25 (RTE 130
511NY,1/14/2020 11:45,Incident on #NJ3 EB from NJ 21 to NJ 1
511NY,1/14/2020 11:44,Incident on #I280 EB from Exit 12 - Garden State Parkway to Exit 15 - NJ 2
511NY,1/14/2020 11:43,Incident on #NewJerseyTurnpikeEasternSpur SB at North of Interchange 17E - NJ 3/Lincoln Tunne
511NY,1/14/2020 11:43,Incident on #GardenStateParkway NB from North of Exit 137 - NJ 28 to Exit 140 - US 22/NJ 8
511NY,1/14/2020 11:42,Incident on #US1 SB from Carnegie Center Blvd to Harrison S
511NY,1/14/2020 11:41,Incident on #S8N NB at Exit 18 (DIVISION ST
511NY,1/14/2020 11:41,Incident on #US1 NB at Franklin Corner Rd/Bakers Basin R
511NY,1/14/2020 11:41,Updated: Incident on #NY24 WB from Silver Lane to Hamlet Roa
511NY,1/14/2020 11:41,Updated: Incident on #GardenStateParkway NB at North of Exit 144 - CR 51
511NY,1/14/2020 11:37,Incident on #SawMillRiverParkway NB at Exit 5 - Yonkers Avenue NB sid
511NY,1/14/2020 11:36,Updated: Incident on #I95 SB from Zerega Avenue to Southern Boulevar
511NY,1/14/2020 11:36,Updated: Incident on #I278 WB from Castle Hill Avenue to Hunts Point Avenue; Exit 49 - I-895-Sheridan Expresswa
511NY,1/14/2020 11:36,Cleared: Construction on #BX34Bus at Bainbridge Avenue:Fordham Ro
511NY,1/14/2020 11:35,Incident on #GrandCentralParkway WB from Northern Boulevard; NY 25A to 94th Stree
511NY,1/14/2020 11:35,Updated: Incident on #NJ42 NB from Exit 9A - CR 706/Coles Rd to I-29
511NY,1/14/2020 11:35,Incident on #HudsonBergenLightRail at Tonnelle Ave Light Rail Sto
511NY,1/14/2020 11:35,Updated: Incident on #HarlemRiverDrive SB from Madison Avenue Bridge; Ramp to Franklin D. Roosevelt Drive; END.
511NY,1/14/2020 11:34,Updated: Incident on #I495 WB from 164th Street to Exit 19 - Woodhaven Boulevard / Queens Boulevar
511NY,1/14/2020 11:34,Incident on #GrandCentralParkway WB from Exit 23 - Cross Island Parkway Winchester Avenue to I-678 - Van Wyck.
511NY,1/14/2020 11:34,Incident on #I495 WB from Exit 32 - Little Neck Parkway to Exit 31 - Cross Island Parkwa
511NY,1/14/2020 11:33,Incident on #I678 NB from Rockaway Boulevard to Exit 8 - Main Stree
511NY,1/14/2020 11:33,Incident on #BeltSystemSouthernParkway WB from Guy R Brewer Boulevard to Lefferts Boulevar
511NY,1/14/2020 11:32,Incident on #GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaz
511NY,1/14/2020 11:32,Incident on #GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaz
511NY,1/14/2020 11:32,Incident on #S15S SB at Exit 47 (PARK AVE
511NY,1/14/2020 11:32,Incident on #I278 WB from 58th Street to Metropolitan Avenue; Williamsburg Bridg
511NY,1/14/2020 11:32,Cleared: Incident on #B82Bus from Surf Av &amp; W 12 St to Surf Av &amp; W 16 
511NY,1/14/2020 11:32,Cleared: Incident on #B74Bus from Surf Av &amp; W 12 St to Surf Av &amp; W 16 
511NY,1/14/2020 11:32,Cleared: Construction on #B68Bus from Surf Av &amp; W 12 St to Surf Av &amp; W 16 
511NY,1/14/2020 11:31,Incident on #I278 EB from 86th Street to 7th Avenu
511NY,1/14/2020 11:31,Updated: Incident on #I278 EB from 39th Street to Exit 28A - Old Fulton Street; Cadman Plaza  Wes
511NY,1/14/2020 11:31,Incident on #US19TonnelleAvenue NB from Carlton Av to Manhattan A
511NY,1/14/2020 11:31,Updated: Incident on #HollandTunnel EB at New Jerse
511NY,1/14/2020 11:30,Incident on #181Bus at George Washington Brg. Bus Statio
511NY,1/14/2020 11:30,Incident on #GardenStateParkway NB at North of Exit 144 - CR 51
511NY,1/14/2020 11:30,Updated: Incident on #NJ42 NB from South of Exit 10A - NJ 168/Black Horse Pike to I-29
511NY,1/14/2020 11:30,Cleared: Construction on #BusRoutes175770 at Dewolf Pl &amp; 2nd 
511NY,1/14/2020 11:29,Updated: Incident on #NJ139Lower EB from Tonnelle Avenue to Jersey Av
511NY,1/14/2020 11:29,Incident on #I95S SB at Exit 25 (RTE 130
511NY,1/14/2020 11:28,Updated: Incident on #NJ55 NB from Exit 58 - Deptford Center Rd to NJ 4
511NY,1/14/2020 11:28,Cleared: Construction on #34Bus at New York Penn Stati
511NY,1/14/2020 11:26,Cleared: Construction on #605Bus from Whitterspoon St to Nassau 
511NY,1/14/2020 11:26,Cleared: Incident on #NorthernStateParkway WB from Exit 32 - Post Avenue to Exit 31A - Meadowbrook State Parkw
511NY,1/14/2020 11:26,Updated: Incident on #LincolnTunnel EB at from New Jersey
511NY,1/14/2020 11:25,Cleared: Construction on #BabylonBranch WB from Freeport Station to New York Penn Stati
511NYMidHudson,1/14/2020 11:24,Incident on #HudsonLine from Poughkeepsie Station to New Hamburg Statio
511NY,1/14/2020 11:22,Cleared: Incident on #GLine Both directions at Church Avenue Stati
511NY,1/14/2020 11:20,Cleared: Construction on #I95NewEnglandThruway NB from After Exit 20 (I-95) - Rye (Rte 1) to After Exit 21 (I-95) - White Plains -.
511NY,1/14/2020 11:18,Construction on #WolfRoad Both directions from Central Avenue; NY 5; I-87 Northbound Exit 2E off-ramp to Albany.
511NY,1/14/2020 11:18,Cleared: Incident on #I81 SB at Exit 2E - Connector from US 11 to I-81 (Exit 2) &amp; NY 17 (Exit 7
511NY,1/14/2020 11:17,Incident on #LincolnTunnel EB at from New Jersey
511NY,1/14/2020 11:16,Cleared: Construction on #NJ23 SB at CR 660/Newark Pompton Turnpi
511NY,1/14/2020 11:15,Cleared: Construction on #GardenStateParkway NB from South of Exit 117 - NJ 36 to South of Exit 117 - NJ 
511NY,1/14/2020 11:14,Updated: Incident on #NJ139Lower EB from New Jersey Turnpike/NJ 139 Split to Jersey Av
511NY,1/14/2020 11:14,Incident on #I78 EB at New Jersey Turnpike Toll Plaz
511NY,1/14/2020 11:13,Incident on #NJ495 EB from New Jersey Turnpike to US 1&amp;
511NY,1/14/2020 11:13,Updated: Incident on #NJ3 EB from New Jersey Turnpike - Eastern Spur to NJ 49
511NY,1/14/2020 11:12,Updated: Construction on #NJ3 Both directions from Park Ave to Ridge R
511NY,1/14/2020 11:12,Updated: Incident on #I80 EB at Exit 35 - Mount Hope A
511NY,1/14/2020 11:12,Incident on #US19 NB at George Washington Bridg
511NY,1/14/2020 11:12,Updated: Incident on #NJ55 NB at NJ 4
511NY,1/14/2020 11:11,Updated: Incident on #I76 WB from Exit 1A - NJ 42/I-295 to Walt Whitman Bridg
511NY,1/14/2020 11:09,Incident on #I80 EB at Exit 35 - Mount Hope A
511NY,1/14/2020 11:06,Updated: Construction on #GardenStateParkwayConnector SB from Before I-87 Exit 14A - Start of Garden State.
511NY,1/14/2020 11:06,Updated: Construction on #I90BerkshireConnector EB from Before I-87 Exit 21A - Start of Berkshire Connector to.
511NYMidHudson,1/14/2020 11:06,Updated: Construction on #GardenStateParkwayConnector SB from Before I-87 Exit 14A - Start of Garden State.
511NY,1/14/2020 11:06,Updated: Construction on #I95NewEnglandThruway NB from After Exit 20 (I-95) - Rye (Rte 1) to After Exit 21 (I-95).
511nyAlbany,1/14/2020 11:06,Updated: Construction on #I90BerkshireConnector EB from Before I-87 Exit 21A - Start of Berkshire Connector to.
511NY,1/14/2020 11:06,Incident on #HollandTunnel EB at New Jerse
511NY,1/14/2020 11:05,Incident on #I95 SB from Exit 5A - White Plains Road to Southern Boulevar
511NY,1/14/2020 11:03,Incident on #HarlemRiverDrive SB from Madison Avenue Bridge; Ramp to Franklin D. Roosevelt Drive; END ROUTE.
511NY,1/14/2020 11:03,Incident on #I278 WB from White Plains Road to Hunts Point Avenue; Exit 49 - I-895-Sheridan Expresswa
511NY,1/14/2020 11:03,Cleared: Construction on #US22 WB at Vaux Hall 
511NY,1/14/2020 11:02,Cleared: Incident on #199Bus at detoured from 31st Street ramp to WB 4
511NY,1/14/2020 11:02,Cleared: Incident on #195Bus at detoured from 31st Street ramp to WB 4
511NY,1/14/2020 11:02,Cleared: Incident on #192Bus at detoured from 31st Street ramp to WB 4
511NY,1/14/2020 11:02,Cleared: Incident on #191Bus at detoured from 31st Street ramp to WB 4
511NY,1/14/2020 11:02,Cleared: Incident on #LocalBus at detoured from 31st Street ramp to WB 4
511NY,1/14/2020 11:02,Cleared: Incident on #190Bus at detoured from 31st Street ramp to WB 4
511NY,1/14/2020 11:02,Cleared: Incident on #167Bus at detoured from 31st Street ramp to NJ 4
511NY,1/14/2020 11:02,Cleared: Incident on #163Bus at detoured from 31st Street ramp to NJ 4
511NY,1/14/2020 11:02,Cleared: Incident on #161Bus at detoured from 31st Street ramp to NJ 4
511NY,1/14/2020 11:02,Cleared: Incident on #160Bus at detoured from 31st Street ramp to NJ 4
511NY,1/14/2020 11:02,Cleared: Construction on #NY85 Both directions from Exit to State Office Campus to Western A
511NY,1/14/2020 11:02,Cleared: Construction on #NJ82 Both directions at US 
511NY,1/14/2020 11:02,Cleared: Construction on #BronxRiverParkway SB from Exit - Sprain Brook Parkway to Exit 11W - Cross County Parkw
511NY,1/14/2020 11:02,Cleared: Construction on #190XBus WB at detoured from 31st Street ramp to WB 4
511NY,1/14/2020 11:02,Cleared: Construction on #US1 SB from South of Meadow Rd to South of Quaker Bridge 
511NY,1/14/2020 11:02,Incident on #I495 WB from Exit 23 - Main Street to Exit 19 - Woodhaven Boulevard / Queens Boulevar
511NY,1/14/2020 11:02,Cleared: Construction on #I84 Both directions from Exit 5 (I-84) - Maybrook (NY 208) to Exit 10 (I-84) - Newburgh (US 9W - NY 3
511NY,1/14/2020 11:02,Construction on #42NdStreetShuttle Both directions at 42nd Street-Grand Central Statio
511NY,1/14/2020 11:02,Cleared: Construction on #144Bus WB at detoured from 31st Street ramp to NJ 4
511NY,1/14/2020 11:02,Incident on #I278 EB from 39th Street to Exit 26 - Hamilton Avenu
511NY,1/14/2020 11:01,Updated: Incident on #NJ42 NB from Exit 12 - NJ 41 to I-29
511NY,1/14/2020 11:01,Updated: Construction on #GardenStateParkway NB from South of Exit 117 - NJ 36 to South of Exit 117 - NJ 3
511NY,1/14/2020 11:01,Updated: Construction on #NJ23 SB at CR 660/Newark Pompton Turnpik
511NY,1/14/2020 11:01,Construction on #I295 NB from Exit 73 - Scotch Rd to Delaware River/Scudder Falls Bridg
511NY,1/14/2020 11:01,Construction on #NJ49 Both directions from East of CR 647/Telegraph Rd to West of CR 671/Union R
511NY,1/14/2020 11:01,Cleared: Incident on #SouthernStateParkway WB from Exit 28S - Wantagh Avenue to Exit 27N - Wantagh State Parkw
511NY,1/14/2020 11:01,Cleared: Construction on #US1 NB at Carnegie 
511NY,1/14/2020 11:01,Cleared: Construction on #US40 Both directions from East of NJ 45/CR 672 to West of NJ 77/CR 604/Pole Tavern 
511NY,1/14/2020 10:59,Incident on #I90NYSThruway EB from After Exit 47 (I-90) - Rochester - LeRoy (I-490 - Rte 19) to Exit 47 (I-90) -.
511NY,1/14/2020 10:56,Incident on #NJ55 NB at NJ 4
511nyLongIsland,1/14/2020 10:55,Construction on #FarRockawayBranch WB from Far Rockaway Station to New York Penn Statio
511NY,1/14/2020 10:54,Incident on #I76 WB at Exit 1A - NJ 42/I-29
511NY,1/14/2020 10:52,Incident on #NJ42 NB from Exit 12 - NJ 41 to I-29
511NY,1/14/2020 10:50,Incident on #LongBeachBranch WB from Long Beach Station to New York Penn Statio
511NY,1/14/2020 10:49,Incident on #NJ3 EB from New Jersey Turnpike - Eastern Spur to NJ 49
511NY,1/14/2020 10:47,Incident on #NJ139Lower EB from New Jersey Turnpike/NJ 139 Split to Jersey Av
511NY,1/14/2020 10:44,Construction on #BabylonBranch WB from Freeport Station to New York Penn Statio
511NY,1/14/2020 10:44,Incident on #SouthernStateParkway WB from Exit 28S - Wantagh Avenue to Exit 27N - Wantagh State Parkwa
511NY,1/14/2020 10:42,Cleared: Construction on #S15N NB at 2.49 miles before Exit 44 (RTE 5
511NY,1/14/2020 10:42,Cleared: Construction on #S8S SB at Exit 14 (RTE 11
511NY,1/14/2020 10:42,Cleared: Construction on #S15S SB at Exit 44 (RTE 5
511NY,1/14/2020 10:39,Cleared: Incident on #NewJerseyTurnpike at Interchange 9 - NJ 
511NY,1/14/2020 10:32,Updated: Construction on #I195 WB at Exit 7 - CR 52
511nyLongIsland,1/14/2020 10:32,Incident on #RonkonkomaBranch Both directions at Hicksville Statio
511nyLongIsland,1/14/2020 10:32,Incident on #NorthernStateParkway WB from Exit 32 - Post Avenue to Exit 31A - Meadowbrook State Parkwa
511NY,1/14/2020 10:32,Cleared: Construction on #I287CrossWestchesterExpwy EB from Before Exit 9 (I-287) - Hutchinson River Parkway to Before Exit 10(I-287) -.
511NY,1/14/2020 10:32,Incident on #RonkonkomaBranch Both directions at Hicksville Statio
511NY,1/14/2020 10:32,Incident on #NorthernStateParkway WB from Exit 32 - Post Avenue to Exit 31A - Meadowbrook State Parkwa
511NY,1/14/2020 10:31,Incident on #NewJerseyTurnpike at Interchange 9 - NJ 1
511NY,1/14/2020 10:26,Incident on #GLine Both directions at Church Avenue Statio
511nyLongIsland,1/14/2020 10:25,Construction on #NY105 Both directions from Newbridge Road; NY 106; Jerusalem Avenue; START ROUTE NY 105 to.
511NY,1/14/2020 10:25,Construction on #NY27 Both directions from Exit 44 - Brentwood Road to Exit 45 - NY 111; Islip Avenu
511NY,1/14/2020 10:25,Construction on #NY27 EB from Henry Street to Meadowbrook State Parkwa
511NY,1/14/2020 10:25,Construction on #NY27 Both directions from Brook Avenue to Exit 44 - Brentwood Roa
511NY,1/14/2020 10:25,Construction on #NY27 Both directions from Exit 38 - Little East Neck Road to Exit 40 - NY 231; Babylon Northport.
511NY,1/14/2020 10:24,Construction on #SouthernStateParkway Both directions from Exit 40 - Robert Moses Causeway to Exit 41N - CR 5
511NY,1/14/2020 10:24,Incident on #CityTerminalZoneBranch WB at New York Penn Statio
511NY,1/14/2020 10:24,Construction on #NY25 EB from Plainview Road to Avery Roa
511nyLongIsland,1/14/2020 10:24,Construction on #SouthernStateParkway Both directions from Exit 40 - Robert Moses Causeway to Exit 41N - CR 5
511NY,1/14/2020 10:24,Construction on #NY112 Both directions from I-495 Express Way Drive North to Horseblock Road; CR 1
511nyLongIsland,1/14/2020 10:24,Construction on #NY25 EB from Plainview Road to Avery Roa
511NY,1/14/2020 10:24,Construction on #LoopParkway Both directions from START ROUTE Loop Parkway at Lido Boulevard to Meadowbrook State.
511nyLongIsland,1/14/2020 10:24,Construction on #NY112 Both directions from I-495 Express Way Drive North to Horseblock Road; CR 1
511nyLongIsland,1/14/2020 10:24,Construction on #LoopParkway Both directions from START ROUTE Loop Parkway at Lido Boulevard to Meadowbrook State.
511NY,1/14/2020 10:24,Construction on #NY106 Both directions from Hempstead Turnpike; NY 24 to West Old Country Roa
511NY,1/14/2020 10:24,Construction on #NorthernStateParkway Both directions from Exit 25 - Lakeville Road; Marcus Avenue to Exit 31A -.
511nyLongIsland,1/14/2020 10:24,Construction on #NY106 Both directions from Hempstead Turnpike; NY 24 to West Old Country Roa
511NY,1/14/2020 10:24,Construction on #NY25 WB from River Road; NY 25A; NY 111 to Bellemeade Avenu
511nyLongIsland,1/14/2020 10:24,Construction on #NorthernStateParkway Both directions from Exit 25 - Lakeville Road; Marcus Avenue to Exit 31A -.
511NY,1/14/2020 10:24,Construction on #OceanParkwayNassauSuffolk WB from Cedar Beach Town Park to Gilgo Beac
511nyLongIsland,1/14/2020 10:24,Construction on #NY25 WB from River Road; NY 25A; NY 111 to Bellemeade Avenu
511NY,1/14/2020 10:24,Construction on #MeadowbrookStateParkway Both directions from Bay Drive; Ocean Parkway - Toll to Exit M10 - Loop.
511nyLongIsland,1/14/2020 10:24,Construction on #OceanParkwayNassauSuffolk WB from Cedar Beach Town Park to Gilgo Beac
511nyLongIsland,1/14/2020 10:24,Construction on #MeadowbrookStateParkway Both directions from Bay Drive; Ocean Parkway - Toll to Exit M10 - Loop.
511NY,1/14/2020 10:24,Construction on #NY27 Both directions at Ocean Road; Bridge Hampton Sag Harbor Turnpik
511NY,1/14/2020 10:21,Cleared: Construction on #BronxwhitestoneBridge 
511NY,1/14/2020 10:20,Cleared: Construction on #VerrazanonarrowsBridge EB at Brooklyn Bound Lower Lev
511NY,1/14/2020 10:20,Cleared: Construction on #RFKTriboroughBrid
511NY,1/14/2020 10:16,Cleared: Construction on #FranklinDRooseveltDrive NB from East 25th Street to East 30th Stre
511NY,1/14/2020 10:16,Cleared: Construction on #LincolnTunnel WB from New York Side - North Tube to New Jersey Side - North Tu
511NY,1/14/2020 10:16,Cleared: Construction on #GardenStateParkway SB from North of Exit 69 - CR 532/Waretown Rd to South of Exit 69 - CR 532/Waretown 
511NY,1/14/2020 10:13,Cleared: Incident on #2Line NB from 3rd Avenue-149th Street Station to E 180th Street Stati
511nyLongIsland,1/14/2020 10:13,Updated: Closure on #NY24 WB from Silver Lane to Hamlet Roa
511NY,1/14/2020 10:12,Cleared: Incident on #I87NYSThruway NB from After Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) to Exit 18 (I-87) - New Paltz (Rte 29
511NY,1/14/2020 10:11,Closure on #NY24 WB from Oriole Road to Silver Lan
511NY,1/14/2020 10:11,Cleared: Construction on #GardenStateParkway Both directions from North of Exit 132 - NJ 27 to North of Exit 160 - Paramus Rd to NJ 2
511NY,1/14/2020 10:09,Cleared: Construction on #I90NYSThruway WB from After Exit 24 (I-90) - Albany (I-87 Northway - I-90 East) to Exit 25 (I-90) -.
511NY,1/14/2020 10:05,Cleared: Construction on #GardenStateParkway NB from North of Exit 89B - NJ 70 West to North of Exit 90 - CR 549/Chambers Bridge 
511NY,1/14/2020 10:04,Cleared: Construction on #I278 WB from Exit 35 - I-495 Long Island Expressway to Morgan Aven
511NY,1/14/2020 10:03,Cleared: Construction on #US202 Both directions at CR 525/Mount Airy Rd/Anderson 
511NY,1/14/2020 10:02,Cleared: Construction on #US9 Both directions at Washington A
511NY,1/14/2020 10:02,Cleared: Construction on #US9 SB at I-1
511NY,1/14/2020 10:02,Cleared: Construction on #US9 SB at NJ 
511NY,1/14/2020 10:01,Updated: Construction on #US9 SB at I-19
511NY,1/14/2020 10:01,Updated: Construction on #I295 SB from Exit 47 - CR 541/Burlington-Mount Holly Rd to Exit 40 - NJ 3
511NY,1/14/2020 10:01,Updated: Construction on #3Line Both directions from 148th Street-Harlem Station to New Lots Avenue Statio
511NY,1/14/2020 10:01,Updated: Construction on #GeorgeWashingtonBridge EB at Lower Trans Manhattan Expresswa
511NY,1/14/2020 10:00,Construction on #85Bus Both directions from Mill Creek-Harmon Meadow to Hoboke
511NY,1/14/2020 10:00,Construction on #83Bus Both directions from Hackensack to Journal Squar
511NY,1/14/2020 10:00,Construction on #320Bus Both directions from Mill Creek to North Bergen Park &amp; Ride-New Yor
511NY,1/14/2020 10:00,Updated: Construction on #GardenStateParkway SB from North of Exit 69 - CR 532/Waretown Rd to South of Exit 69 -.
511NY,1/14/2020 10:00,Construction on #127Bus Both directions from Ridgefield to Union City-New Yor
511NY,1/14/2020 10:00,Updated: Construction on #LincolnTunnel WB from New York Side - North Tube to New Jersey Side - North Tub
511NY,1/14/2020 10:00,Updated: Construction on #FranklinDRooseveltDrive NB from East 25th Street to East 30th Stree
511NY,1/14/2020 9:59,Cleared: Construction on #3Line Both directions from 148th Street-Harlem Station to New Lots Avenue Stati
511NY,1/14/2020 9:59,Cleared: Construction on #1Line SB at 207th Street Stati
511NY,1/14/2020 9:59,Cleared: Construction on #ELine Both directions from Jackson Hts-Roosevelt Avenue Station to World Trade Center Stati
511NY,1/14/2020 9:59,Cleared: Construction on #FLine Both directions from Jackson Hts-Roosevelt Avenue Station to 21st Street-Queensbridge Stati
511NY,1/14/2020 9:59,Cleared: Construction on #1Line Both directions from 137th Street-City College Station to Dyckman Street Stati
511NY,1/14/2020 9:59,Cleared: Construction on #ALine SB from 50th Street Station to Spring Street Stati
511NY,1/14/2020 9:59,Cleared: Construction on #4Line Both directions from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Stati
511NY,1/14/2020 9:59,Updated: Construction on #BusRoutes175770 at Dewolf Pl &amp; 2nd S
511NY,1/14/2020 9:58,Cleared: Construction on #NLine Both directions from 57th Street Station to Atlantic Avenue-Barclays Center Stati
511NY,1/14/2020 9:58,Cleared: Construction on #LProject Both directions from Rockaway Parkway-Canarsie Station to 14th Street-Union Square Stati
511NY,1/14/2020 9:54,Cleared: Construction on #QueensMidtownTunnel Both directio
511NY,1/14/2020 9:52,Cleared: Incident on #ALine NB at Euclid Avenue Stati
511NY,1/14/2020 9:50,Cleared: Construction on #NewJerseyTurnpikeHudsonCountyExtension WB from East of Newark Bay Bridge to East of Interchange 14 - I-
511ny123,1/14/2020 9:49,Incident on #2Line NB from 3rd Avenue-149th Street Station to E 180th Street Statio
511NY,1/14/2020 9:48,Cleared: Construction on #I78 WB at Exit 4 - CR 637/Stewartsville-Bloomsbury 
511NY,1/14/2020 9:44,Cleared: Construction on #I95NewEnglandThruway NB from After Bruckner Expressway (I-95) to Before Connecticut State Line (I-9
511NY,1/14/2020 9:42,Cleared: Construction on #I495 WB from Exit 22B - Van Wyck Expwy I-678 / College Point Blvd to Exit 22A - Grand Central Park
511NY,1/14/2020 9:42,Cleared: Construction on #GardenStateParkway SB from South of Exit 117 - NJ 36 to South of Exit 116 - PNC Arts Cent
511NY,1/14/2020 9:42,Cleared: Construction on #NewJerseyTurnpikePennsylvaniaExt EB from East of US 130 to East of Toll Pla
511NY,1/14/2020 9:40,Cleared: Construction on #I278 WB at Exit 28A - Old Fulton Street; Cadman Plaza  We
511NY,1/14/2020 9:40,Cleared: Construction on #I278 EB at Metropolitan Avenue; Williamsburg Brid
511NY,1/14/2020 9:38,Cleared: Construction on #I87NYSThruway NB from After Exit 9 (I-87) - Tarrytown (Rte 9) to Before Exit 10 (I-87) - South Nyack (US 9
511NY,1/14/2020 9:38,Cleared: Construction on #I90NYSThruway EB from After Exit 54 (I-90) - West Seneca (Rte 16) to Before Exit 53 (I-90) - Buffalo.
511NY,1/14/2020 9:36,Cleared: Construction on #GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressw
511NY,1/14/2020 9:28,Cleared: Construction on #NJ72 EB at East of Garden State Parkw
511NY,1/14/2020 9:27,Construction on #I295 NB from Exit 73 - Scotch Rd to Delaware River/Scudder Falls Bridg
511NY,1/14/2020 9:27,Cleared: Construction on #HollandTunnel EB from New York Side - North Tube to New Jersey Side - North Tu
511NY,1/14/2020 9:26,Construction on #I295 NB from Exit 73 - Scotch Rd to Delaware River/Scudder Falls Bridg
511NY,1/14/2020 9:25,Cleared: Construction on #I678 NB at Grand Central Parkw
511NY,1/14/2020 9:23,Cleared: Construction on #I295 SB from Exit 47 - CR 541/Burlington-Mount Holly Rd to Exit 40 - NJ 
511NY,1/14/2020 9:22,Cleared: Construction on #I91N NB at Exit 24 (RTE 9
511NY,1/14/2020 9:21,Cleared: Construction on #I195 WB at Exit 7 - CR 5
511NY,1/14/2020 9:20,Cleared: Construction on #NewJerseyTurnpikeHudsonCountyExtension EB from Interchange 14 - I-78 to West of Newark Bay Brid
511NY,1/14/2020 9:19,Cleared: Construction on #S9S SB at Exit 27 (CHESTNUT S
511NY,1/14/2020 9:19,Cleared: Construction on #S72E EB at Exit 7 (RTE 372 (CORBIN AVE
cornwalloem,1/14/2020 9:19,"NY-218 N/S CLOSED
Btwn Cornwall &amp; West Point
2:42AM 1/14/2020-Debris Across Roadway"
511NY,1/14/2020 9:17,Cleared: Construction on #I195 WB at Exit 28 - US
511NY,1/14/2020 9:15,Updated: Construction on #HollandTunnel EB from New York Side - North Tube to New Jersey Side - North Tub
511NY,1/14/2020 9:15,Cleared: Construction on #NJ38 WB at New Jersey Turnpi
511NYMidHudson,1/14/2020 9:13,Incident on #MidHudsonBridge Both directions from Ulster County Side to Dutchess County Sid
511NY,1/14/2020 9:12,Cleared: Construction on #I678 SB at Linden Place; I-6
511NY,1/14/2020 9:11,Cleared: Construction on #I87NYSThruway NB from Before Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) to After Exit 17 (I-87) - Newburgh.
511NY,1/14/2020 9:10,Cleared: Construction on #HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tu
511NYMidHudson,1/14/2020 9:08,Incident on #BearMountainBridge Both directions from Rockland/Orange County Side to Westchester County Sid
511nyACE,1/14/2020 9:07,Incident on #ALine NB at Euclid Avenue Statio
511NY,1/14/2020 9:02,Updated: Construction on #I676 Both directions at Exit 5A - US 30/Federal S
511nyWNY,1/14/2020 9:02,Construction on #I90NYSThruway EB from After Exit 54 (I-90) - West Seneca (Rte 16) to Before Exit 53 (I-90) -.
511NY,1/14/2020 9:02,Updated: Construction on #NJ29 Both directions from West Upper Ferry Rd to NJ 175/Scenic D
511NY,1/14/2020 9:02,Updated: Construction on #US130 Both directions from South of US 322 to South of NJ 4
511NY,1/14/2020 9:02,Construction on #I90NYSThruway EB from After Exit 54 (I-90) - West Seneca (Rte 16) to Before Exit 53 (I-90) -.
511NY,1/14/2020 9:01,Updated: Construction on #US9 Both directions at North of Garden State Parkway north to US 
511NY,1/14/2020 9:01,Updated: Construction on #NJ42 SB from Exit 12 - NJ 41 to Exit 10B - CR 681/Lower Landing R
511NY,1/14/2020 9:01,Updated: Construction on #I295 Both directions from Exit 26N - I-76/I-676 to Exit 28 - NJ 168/Black Horse Pik
511NY,1/14/2020 9:01,Cleared: Construction on #GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressw
511nyBinghamton,1/14/2020 8:56,Updated: Incident on #I81 SB at Exit 2E - Connector from US 11 to I-81 (Exit 2) &amp; NY 17 (Exit 75
511NY,1/14/2020 8:53,Cleared: Construction on #GardenStateParkway NB from South of Exit 145 - I-280 to South of Exit 149 - CR 5
511NY,1/14/2020 8:53,Updated: Incident on #I80 WB at East of Exit 35 - Mount Hope A
511NY,1/14/2020 8:50,Cleared: Incident on #I495 WB from Exit 41S - NY 106/107; North Broadway/Jerusalem Avenue to Exit 40E - Jericho Turnpike; NY 
511NY,1/14/2020 8:50,Cleared: Construction on #S15S SB at 0.45 miles beyond Exit 85 (RTE 99 S
511NY,1/14/2020 8:45,Cleared: Construction on #I90NYSThruway WB from Before Exit 53 (I-90) - Buffalo (Downtown) - Canada (I-190) to After Exit 54 (I-90) -.
511NY,1/14/2020 8:38,Cleared: Construction on #GardenStateParkway SB from North of Exit 116 - PNC Arts Center to North of Exit 114 - Red Hill 
511NY,1/14/2020 8:32,Cleared: Incident on #I190NiagaraThruway SB from Before Exit N6 (I-190) - Elm St - Oak St to Before I-90 Exit 53 - Start of Niagara Thruw
511NY,1/14/2020 8:32,Cleared: Construction on #I90NYSThruway EB from Before Exit 39 (I-90) - State Fair (I-690) to Before Exit 39 (I-90) - State Fair (I-69
511NY,1/14/2020 8:32,Cleared: Incident on #I90NYSThruway WB from After Exit 52A (I-90) - Buffalo - William St to After Exit 54 (I-90) - West Seneca (Rte 1
511NY,1/14/2020 8:27,Cleared: Incident on #NY110 Both directions from Church Street to Anchorage La
511NY,1/14/2020 8:27,Cleared: Construction on #I91S SB at Exit 18 (I-691 W
511NY,1/14/2020 8:20,Updated: Incident on #M72Bus from W 65 St: West End Av to W 65 St:Central Park Wes
511NY,1/14/2020 8:20,Updated: Incident on #M66Bus from W 65 St: West End Av to W 65 St:Central Park Wes
511NY,1/14/2020 8:19,Cleared: Construction on #GardenStateParkway NB from North of Exit 116 - PNC Arts Center to South of Exit 117 - NJ 
511NY,1/14/2020 8:19,Construction on #Route62 NB at 0.95 miles before Lockport Avenu
