time,user,text
1/30/2020 9:01,511NY,Cleared: Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/30/2020 9:01,511NY,Cleared: Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/30/2020 8:35,511NY,Cleared: Closure on LeonardStreet from Lafayette Street to Broadway
1/30/2020 7:19,511NY,Closure on LeonardStreet from Lafayette Street to Broadway
1/30/2020 6:11,511NY,Incident on HollandTunnel WB
1/30/2020 6:05,511NY,Cleared: Incident on FarRockawayBranch EB at Atlantic Terminal
1/30/2020 5:47,511NY,Cleared: Closure on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/30/2020 5:46,511NY,Updated: Closure on LincolnTunnel Both directions from New Jersey Side - Center Tube to New York Side - Center Tube
1/30/2020 5:21,511NYC,Construction on UnionTurnpike WB from Park Dr to Queens Blvd
1/30/2020 5:11,511NY,Cleared: Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 5:10,511NYC,Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/30/2020 5:07,511NYC,Incident on FarRockawayBranch EB at Atlantic Terminal
1/30/2020 4:42,511NY,Incident on HollandTunnel EB at New Jersey
1/30/2020 4:39,511NY,Updated: Construction on ThrogsNeckBridge at Queens Bound
1/30/2020 4:38,511NY,Construction on BronxwhitestoneBridge at Bronx Bound
1/30/2020 4:37,511NY,Construction on ThrogsNeckBridge at Bronx Bound
1/30/2020 4:26,511NY,Closure on BrooklynBatteryTunnel
1/30/2020 4:23,511NY,Construction on QueensMidtownTunnel Both directions
1/30/2020 4:16,511NY,Closure on LincolnTunnel Both directions from New Jersey Side - Center Tube to New York Side - Center Tube
1/30/2020 4:05,511NYC,Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/30/2020 4:04,511NY,Construction on HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/30/2020 3:31,511NYC,Updated: Special Event on BarclaysCenter
1/30/2020 3:31,511NYC,Updated: Special Event on MadisonSquareGarden at the Arena
1/30/2020 3:29,511NYC,Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/30/2020 3:27,511NY,Cleared: Special Event on MadisonSquareGarden at the Arena
1/30/2020 3:27,511NY,Cleared: Special Event on BarclaysCenter
1/30/2020 3:23,511NYC,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 2:47,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 2:38,511NYC,Closure on QueensboroBridge EB from Manhattan Side to Queens Side
1/30/2020 2:31,511NY,Updated: Special Event on MadisonSquareGarden at the Theater
1/30/2020 2:31,511NY,Updated: Special Event on PrudentialCenterROCK
1/30/2020 2:27,511NY,Cleared: Special Event on PrudentialCenterROCK
1/30/2020 2:27,511NY,Cleared: Special Event on MadisonSquareGarden at the Theater
1/30/2020 2:23,511NY,Cleared: Incident on JohnFKennedyInternationalAirport
1/30/2020 2:23,511NY,Construction on HenryHudsonBridge at Manhattan Bound
1/30/2020 2:22,511NYC,Closure on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/30/2020 2:20,511NYC,Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/30/2020 2:20,511NY,Cleared: Incident on FranklinDRooseveltDrive SB at Williamsburg Bridge
1/30/2020 2:11,511NYC,Construction on GrandCentralParkway WB at Grand Central Parkway; Whitestone Expressway
1/30/2020 23:28,511NYC,Incident on FarRockawayBranch WB at Atlantic Terminal
1/30/2020 23:08,511NYC,Updated: Incident on HollandTunnel WB
1/30/2020 22:52,511NY,Incident on HollandTunnel EB at New Jersey
1/30/2020 22:46,511NY,Cleared: Construction on BabylonBranch EB at Atlantic Terminal
1/30/2020 22:44,511NYC,Construction on BabylonBranch EB at Atlantic Terminal
1/30/2020 22:42,511NY,Incident on HollandTunnel WB
1/30/2020 22:31,511NY,Incident on PulaskiSkyway NB from Broadway to Tonnelle Circle
1/30/2020 22:25,511NY,Updated: Incident on LincolnTunnel EB at from New Jersey.
1/30/2020 22:17,511NY,Cleared: Construction on RandolphAvenue NB from Carteret Avenue to Union Street
1/30/2020 22:02,511NY,Updated: Construction on RandolphAvenue NB from Carteret Avenue to Union Street
1/30/2020 22:02,511NY,Cleared: Incident on BeltSystemShoreParkway WB at Erksine Street
1/30/2020 22:01,511NY,Updated: Construction on BergenAvenue Both directions from Oak Street to Forrest Street
1/30/2020 22:01,511NY,Updated: Closure on RandolphAvenue NB from Carteret Avenue to Union Street
1/30/2020 22:01,511NY,Updated: Construction on ClerkStreet SB at Forrest Street
1/30/2020 22:00,511NYC,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 22:00,511NYC,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/30/2020 21:59,511NYC,Incident on LincolnTunnel EB at from New Jersey.
1/30/2020 21:58,511NY,Cleared: Construction on ClerkStreet SB at Forrest Street
1/30/2020 21:58,511NY,Cleared: Construction on BergenAvenue Both directions from Oak Street to Forrest Street
1/30/2020 21:57,511NY,Cleared: Closure on RandolphAvenue NB from Carteret Avenue to Union Street
1/30/2020 21:54,511NY,Updated: Incident on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/30/2020 21:50,511NY,Cleared: Incident on BeltSystemShoreParkway EB at Erksine Street
1/30/2020 21:45,511NYC,Closure on VANDERVOORTAVENUE Both directions from REWE STREET to MASPETH AVENUE
1/30/2020 21:33,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 21:33,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/30/2020 21:28,511NYC,Incident on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/30/2020 21:17,511NY,Cleared: Construction on WestsideAvenue Both directions from Clarke Avenue to Tale Avenue
1/30/2020 21:14,511NYC,Updated: Incident on BeltSystemShoreParkway WB at Erksine Street
1/30/2020 21:14,511NYC,Updated: Incident on BeltSystemShoreParkway EB at Erksine Street
1/30/2020 21:13,511NYC,Incident on RFKTriboroughBridge EB from Queens Span to Queens Bound
1/30/2020 21:02,511NYC,Incident on BeltSystemShoreParkway EB at Erksine Street
1/30/2020 20:46,511NYMidHudson,Incident on BronxRiverParkway SB at Greenacres Avenue
1/30/2020 20:17,511NYMidHudson,Incident on SawMillRiverParkway SB at Ashford Avenue; Ramp
1/30/2020 20:01,511NY,Special Event on VerrazanonarrowsBridge WB at Staten Island Bound Upper Level
1/30/2020 20:01,511NYC,Updated: Construction on MorrisParkAvenue Both directions from East Tremont Avenue to Van Buren Street
1/30/2020 20:01,511NY,Updated: Construction on OuterbridgeCrossing WB from New York Side to New Jersey Side
1/30/2020 20:01,511NYC,Updated: Construction on SandsStreet Both directions at Brooklyn Queens Expressway
1/30/2020 1:49,511NYC,Updated: Incident on JohnFKennedyInternationalAirport
1/30/2020 1:48,511NY,Incident on JohnFKennedyInternationalAirport
1/30/2020 1:15,511NYC,Updated: Incident on FranklinDRooseveltDrive SB at Williamsburg Bridge
1/30/2020 1:09,511NYC,Incident on FranklinDRooseveltDrive SB at Williamsburg Bridge
1/30/2020 1:01,511NY,Cleared: Special Event on VerrazanonarrowsBridge WB at Staten Island Bound Upper Level
1/30/2020 19:53,511NYC,Updated: Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower..
1/30/2020 19:49,511NY,Updated: Construction on NewJerseyTurnpikeHudsonCountyExtension EB from New Jersey Turnpike South to West
1/30/2020 19:47,511NY,Incident on VerrazanonarrowsBridge WB at Staten Island Bound Lower Level
1/30/2020 19:47,511NY,Updated: Construction on NewJerseyTurnpikeHudsonCountyExtension WB from East of Newark Bay Bridge to East
1/30/2020 19:40,511NY,Cleared: Construction on MidHudsonBridge EB
1/30/2020 19:38,511NY,Cleared: Construction on KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side
1/30/2020 19:38,511NYMidHudson,Updated: Construction on WestchesterAvenue WB from Kenilworth Road to Bryant Avenue
1/30/2020 19:32,511NY,Cleared: Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/30/2020 19:31,511NY,Updated: Construction on AtlanticCitybrigantineConnector NB at Atlantic City Expressway
1/30/2020 19:31,511NY,Updated: Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/30/2020 19:30,511NY,Construction on NewJerseyTurnpikeHudsonCountyExtension WB from East of Newark Bay Bridge to East of
1/30/2020 19:28,511NY,Construction on NewJerseyTurnpikeHudsonCountyExtension EB from New Jersey Turnpike South to West of Newark
1/30/2020 19:27,511NY,Updated: Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/30/2020 19:27,511NY,Updated: Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower..
1/30/2020 19:25,511NY,Cleared: Construction on NarrowsRoadNorth WB from Hylan Boulevard to Neckar Avenue
1/30/2020 19:11,511NY,Cleared: Construction on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/30/2020 19:09,511NY,Cleared: Construction on BayonneBridge NB at New York Side
1/30/2020 19:06,511NY,Cleared: Construction on LoopParkway Both directions from Long Creek Bridge to Meadowbrook State Parkway
1/30/2020 19:03,511NY,Cleared: Closure on MainStreet NB from Atlantic Street to Mercer Street
1/30/2020 19:03,511NY,Cleared: Construction on MidlandAvenue EB from Garden State Parkway to Chelsea Avenue
1/30/2020 18:58,511NY,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 18:57,511NY,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/30/2020 18:50,511NY,Cleared: Construction on ThrogsNeckBridge SB at Queens Bound
1/30/2020 18:32,511NYC,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 18:31,511NYC,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/30/2020 18:16,511NY,Cleared: Incident on GoethalsBridge EB from New York Side to New Jersey Side
1/30/2020 18:15,511NY,Incident on GoethalsBridge EB from New York Side to New Jersey Side
1/30/2020 18:12,511NY,Cleared: Construction on AtlanticCitybrigantineConnector NB at Atlantic City Expressway
1/30/2020 18:06,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/30/2020 18:05,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/30/2020 18:04,511NY,Cleared: Closure on AndersonStreet WB from Main Street to Union Street
1/30/2020 17:59,511NY,Cleared: Incident on HarlemRiverDrive NB at Madison Avenue Bridge; Ramp
1/30/2020 17:27,511NY,Incident on HarlemRiverDrive NB at Madison Avenue Bridge; Ramp
1/30/2020 17:25,511NY,Cleared: Construction on HarlemRiverDrive SB at Madison Avenue Bridge; Ramp
1/30/2020 17:15,511NY,Cleared: Incident on RFKTriboroughBridge WB at Manhattan Span
1/30/2020 17:05,511NY,Cleared: Construction on GrandCentralParkway EB from Bell Boulevard to Springfield Boulevard; Ramp
1/30/2020 17:02,511NYC,Updated: Construction on GrandCentralParkway EB from Bell Boulevard to Springfield Boulevard; Ramp
1/30/2020 16:53,511NY,Updated: Construction on NewJerseyTurnpikeEasternSpur NB from North of Southern Mixing Bowl to North
1/30/2020 16:36,511NY,Cleared: Closure on ElizabethStreet from Hester Street to Grand Street
1/30/2020 16:34,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaza
1/30/2020 16:29,511NYMidHudson,Construction on MidHudsonBridge EB
1/30/2020 16:17,511NY,Cleared: Incident on BeltSystemCrossIslandParkway NB from Hempstead Avenue to Belt System - Cross Island Parkway; Union Turnpike
1/30/2020 16:11,511NY,Cleared: Incident on ThrogsNeckBridge SB at Queens Bound
1/30/2020 16:09,511NY,Incident on ThrogsNeckBridge SB at Queens Bound
1/30/2020 16:07,511NY,Cleared: Incident on HarlemRiverDrive SB at Madison Avenue Bridge; Ramp
1/30/2020 16:07,511NY,Construction on OuterbridgeCrossing WB at New Jersey Side
1/30/2020 16:06,511NY,Cleared: Incident on SprainBrookStateParkway SB at Bradhurst Avenue; Ramp
1/30/2020 15:55,511NY,Incident on ThrogsNeckBridge SB at Queens Bound
1/30/2020 15:52,511NY,Cleared: Incident on OuterbridgeCrossing WB at New Jersey Side
1/30/2020 15:51,511NY,Incident on BeltSystemCrossIslandParkway NB from Hempstead Avenue to Belt System - Cross Island Parkway;
1/30/2020 15:50,511NY,Cleared: Incident on NewJerseyTurnpikeHudsonCountyExtension EB at New Jersey Turnpike South
1/30/2020 15:44,511NY,Cleared: Incident on OuterbridgeCrossing WB
1/30/2020 15:43,511NY,Incident on OuterbridgeCrossing WB at New Jersey Side
1/30/2020 15:42,511NY,Cleared: Construction on OuterbridgeCrossing WB at New Jersey Side
1/30/2020 15:39,511NY,Updated: Incident on HarlemRiverDrive SB at Madison Avenue Bridge; Ramp
1/30/2020 15:39,511NYMidHudson,Incident on SprainBrookStateParkway SB at Bradhurst Avenue; Ramp
1/30/2020 15:34,511NYC,Construction on HarlemRiverDrive SB at Madison Avenue Bridge; Ramp
1/30/2020 15:15,511NY,Updated: Incident on HarlemRiverDrive SB from Madison Avenue Bridge; Ramp to Franklin D. Roosevelt Drive;
1/30/2020 15:11,511NY,Updated: Incident on OuterbridgeCrossing WB
1/30/2020 15:04,511NY,Updated: Construction on OuterbridgeCrossing WB at New Jersey Side
1/30/2020 15:03,511NY,Cleared: Construction on GrandCentralParkway EB from Bell Boulevard to Springfield Boulevard; Ramp
1/30/2020 15:02,511NY,Construction on GrandCentralParkway EB from Bell Boulevard to Springfield Boulevard; Ramp
1/30/2020 15:02,511NY,Closure on SpringValleyRoad SB from Midland Avenue to Forest Avenue
1/30/2020 15:01,511NY,Cleared: Special Event on QueensMidtownTunnel WB at Manhattan Bound
1/30/2020 15:01,511NY,Cleared: Special Event on BrooklynBatteryTunnel NB at Manhattan Bound
1/30/2020 15:01,511NY,Cleared: Special Event on VerrazanonarrowsBridge EB at Brooklyn Bound Upper Level
1/30/2020 15:01,511NYMidHudson,Construction on TaconicStateParkway SB at Lakeview Avenue
1/30/2020 15:00,511NY,Construction on GrandCentralParkway EB from Bell Boulevard to Springfield Boulevard; Ramp
1/30/2020 14:55,511NY,Incident on NewJerseyTurnpikeHudsonCountyExtension EB at New Jersey Turnpike South
1/30/2020 14:54,511NY,Cleared: Incident on LincolnTunnel EB at from New Jersey.
1/30/2020 14:41,511nyLongIsland,Updated: Construction on OceanParkwayNassauSuffolk WB from Robert Moses State Parkway to Oak Beach Road
1/30/2020 14:39,511nyLongIsland,Construction on LoopParkway SB from START ROUTE Loop Parkway at Lido Boulevard to Meadowbrook State Parkway
1/30/2020 14:37,511nyLongIsland,Construction on OceanParkwayNassauSuffolk WB from Robert Moses State Parkway to Oak Beach Road
1/30/2020 14:31,511NYMidHudson,Construction on TaconicStateParkway NB at Lakeview Avenue
1/30/2020 14:29,511NYC,Updated: Construction on NarrowsRoadNorth WB from Hylan Boulevard to Neckar Avenue
1/30/2020 14:28,511NYC,Construction on NarrowsRoadNorth WB from Hylan Boulevard to Nectar Avenue
1/30/2020 14:26,511NYMidHudson,Construction on KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side
1/30/2020 14:16,511NYC,Construction on HarlemRiverDrive SB from Adam Clayton Powell Jr Boulevard; Macombs Dam Bridge to START
1/30/2020 14:12,511NYC,Updated: Construction on BayonneBridge NB at New York Side
1/30/2020 14:11,511NYC,Construction on BayonneBridge NB from New York Side to New Jersey Side
1/30/2020 14:01,511NYMidHudson,Construction on WestchesterAvenue WB from Kenilworth Road to Bryant Avenue
1/30/2020 13:58,511NYC,Special Event on MadisonSquareGarden at the Arena
1/30/2020 13:47,511NY,Construction on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/30/2020 13:45,511NY,Cleared: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/30/2020 13:45,511NY,Cleared: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaza
1/30/2020 13:45,511NY,Cleared: Incident on HudsonLine NB at Grand Central Terminal
1/30/2020 13:44,511NY,Cleared: Incident on HollandTunnel EB at New Jersey
1/30/2020 13:36,511NY,Incident on GardenStateParkway SB at North of New Gretna Toll Plaza
1/30/2020 13:33,511NY,Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/30/2020 13:21,511NY,Cleared: Incident on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/30/2020 13:19,511NYC,Updated: Incident on LincolnTunnel EB at from New Jersey.
1/30/2020 13:16,511NY,Construction on ClerkStreet SB at Forrest Street
1/30/2020 13:15,511NY,Construction on ClerkStreet SB at Forrest Street
1/30/2020 13:13,511NY,Construction on BergenAvenue Both directions from Oak Street to Forrest Street
1/30/2020 13:12,511NY,Construction on BergenAvenue Both directions from Oak Street to Forrest Street
1/30/2020 13:10,511NY,Updated: Incident on BeltSystemSouthernParkway WB from Guy R Brewer Boulevard to Lefferts Boulevard
1/30/2020 13:06,511NY,Updated: Incident on PulaskiSkyway NB from Broadway to Tonnelle Circle
1/30/2020 13:05,511NY,Construction on VirginiaAvenue WB from Martin Luther King Drive to Bergen Avenue
1/30/2020 13:04,511NY,Construction on VirginiaAvenue WB from Martin Luther King Drive to Bergen Avenue
1/30/2020 13:02,511NY,Cleared: Incident on ToLine
1/30/2020 13:02,511NY,Cleared: Incident on NWKLine Both directions
1/30/2020 13:02,511NY,Cleared: Incident on WTCLine
1/30/2020 13:01,511NY,Construction on ThrogsNeckBridge SB at Queens Bound
1/30/2020 13:01,511NY,Construction on WestsideAvenue Both directions from Clarke Avenue to Tale Avenue
1/30/2020 12:56,511NY,Cleared: Incident on VerrazanonarrowsBridge EB at Brooklyn Bound Upper Level
1/30/2020 12:56,511NY,Closure on RandolphAvenue NB from Carteret Avenue to Union Street
1/30/2020 12:55,511NY,Construction on RandolphAvenue NB from Carteret Avenue to Union Street
1/30/2020 12:53,511NYC,Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/30/2020 12:51,511NY,Updated: Incident on VerrazanonarrowsBridge EB at Brooklyn Bound Upper Level
1/30/2020 12:50,511NY,Cleared: Incident on SprainBrookStateParkway NB at Bradhurst Avenue; Ramp
1/30/2020 12:48,511NYC,Incident on HudsonLine NB at Grand Central Terminal
1/30/2020 12:48,511NY,Incident on VerrazanonarrowsBridge EB at Brooklyn Bound
1/30/2020 12:45,511NY,Updated: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/30/2020 12:45,511NY,Updated: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaza
1/30/2020 12:44,511NY,Closure on JeffersonStreet Both directions from Main Street to Johnson Avenue
1/30/2020 12:44,511NY,Updated: Incident on HarlemRiverDrive SB from Madison Avenue Bridge; Ramp to Franklin D. Roosevelt Drive;
1/30/2020 12:42,511NY,Construction on VerrazanonarrowsBridge WB at Staten Island Bound Lower Level
1/30/2020 12:42,511NY,Closure on AndersonStreet WB from Main Street to Union Street
1/30/2020 12:39,511NY,Closure on MainStreet NB from Atlantic Street to Mercer Street
1/30/2020 12:35,511NYC,Updated: Incident on BeltSystemSouthernParkway WB from Springfield Boulevard to Lefferts Boulevard
1/30/2020 12:31,511NYC,Incident on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/30/2020 12:19,511NY,Updated: Incident on LincolnTunnel EB at from New Jersey.
1/30/2020 12:16,511NYC,Incident on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/30/2020 12:15,511NYC,Incident on RFKTriboroughBridge WB at Manhattan Span
1/30/2020 12:02,511NY,Incident on SprainBrookStateParkway NB at Bradhurst Avenue; Ramp
1/30/2020 11:49,511NYC,Updated: Incident on LincolnTunnel EB at from New Jersey.
1/30/2020 11:40,511NY,Construction on PortNewarkElizabethMarineTerminal
1/30/2020 11:39,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/30/2020 11:38,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaza
1/30/2020 11:38,511NY,Updated: Incident on HollandTunnel EB at New Jersey
1/30/2020 11:32,511NYC,Updated: Incident on HarlemRiverDrive SB from Madison Avenue Bridge; Ramp to Franklin D. Roosevelt Drive;
1/30/2020 11:22,511NY,Incident on LincolnTunnel EB at from New Jersey.
1/30/2020 11:18,511NY,Cleared: Closure on QueensboroBridge EB from Manhattan Side to Queens Side
1/30/2020 11:12,511NYC,Incident on HarlemRiverDrive SB from Madison Avenue Bridge; Ramp to Franklin D. Roosevelt Drive; END
1/30/2020 11:12,511NY,Incident on HollandTunnel EB at New Jersey
1/30/2020 11:02,511NY,Special Event on BrooklynBatteryTunnel NB at Manhattan Bound
1/30/2020 11:00,511NY,Special Event on VerrazanonarrowsBridge EB at Brooklyn Bound Upper Level
1/30/2020 11:00,511NY,Special Event on QueensMidtownTunnel WB at Manhattan Bound
1/30/2020 10:54,511NY,Cleared: Closure on BrooklynBatteryTunnel
1/30/2020 10:30,511nyLongIsland,Construction on LoopParkway Both directions from Long Creek Bridge to Meadowbrook State Parkway
1/30/2020 10:29,511nyLongIsland,Construction on OceanParkwayNassauSuffolk Both directions from Cedar Beach Town Park to Town of Oyster Bay
1/30/2020 10:25,511NYC,Updated: Closure on QueensboroBridge EB from Manhattan Side to Queens Side
1/30/2020 10:16,511NY,Cleared: Construction on NarrowsRoadSouth from Elbe Avenue to Hylan Boulevard
1/30/2020 10:16,511NY,Cleared: Construction on LincolnTunnel Both directions from New Jersey Side - Center Tube to New York Side - Center Tube
1/30/2020 10:04,511NY,Cleared: Construction on UnionTurnpike WB from Park Dr to Queens Blvd
1/30/2020 10:02,511NY,Cleared: Construction on BronxwhitestoneBridge at Bronx Bound
1/30/2020 10:01,511NY,Updated: Construction on NarrowsRoadSouth from Elbe Avenue to Hylan Boulevard
1/30/2020 10:01,511NY,Updated: Construction on LincolnTunnel Both directions from New Jersey Side - Center Tube to New York Side
1/30/2020 10:00,511NY,Cleared: Construction on QueensMidtownTunnel Both directions
1/30/2020 10:00,511NY,Cleared: Construction on GrandCentralParkway WB at Grand Central Parkway; Whitestone Expressway
1/30/2020 0:49,511NY,Cleared: Closure on MulberryStreet NB from Worth Street to Canal Street
1/30/2020 0:49,511NY,Cleared: Closure on BayardStreet EB from Baxter Street to Mott Street
1/30/2020 0:41,511NY,Construction on NewJerseyTurnpikePennsylvaniaExt EB from East of Delaware River Bridge to East of Toll Plaza
1/30/2020 0:31,511NYC,Special Event on MadisonSquareGarden at the Arena
1/30/2020 0:31,511NYC,Special Event on BarclaysCenter
1/29/2020 9:33,511NY,Construction on LoopParkway Both directions from START ROUTE Loop Parkway at Lido Boulevard to Meadowbrook
1/29/2020 9:33,511NY,Construction on MeadowbrookStateParkway Both directions at START ROUTE Meadowbrook State Parkway at Ocean Parkway
1/29/2020 9:32,511nyLongIsland,Construction on LoopParkway Both directions at START ROUTE Loop Parkway at Lido Boulevard
1/29/2020 9:31,511NY,Cleared: Closure on LincolnTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/29/2020 9:28,511NY,Construction on OceanParkwayNassauSuffolk WB at Cedar Beach Town Park
1/29/2020 9:24,511NY,Cleared: Closure on GeorgeWashingtonBridge WB from New York Side/Lower Level to New Jersey Side/Lower Level
1/29/2020 9:22,511NY,Cleared: Incident on GardenStateParkway SB at Raritan Toll Plaza
1/29/2020 9:19,511NY,Cleared: Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/29/2020 9:07,511NY,Cleared: Construction on HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/29/2020 8:53,511NY,Cleared: Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/29/2020 8:53,511NY,Cleared: Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/29/2020 8:50,511NY,Incident on GardenStateParkway SB at Raritan Toll Plaza
1/29/2020 8:15,511NYC,Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/29/2020 7:35,511NY,Cleared: Construction on ThrogsNeckBridge SB at Queens Bound
1/29/2020 7:17,511NY,Cleared: Incident on WTCLine
1/29/2020 7:17,511NY,Cleared: Incident on NWKLine
1/29/2020 7:17,511NY,Cleared: Incident on ToLine
1/29/2020 6:15,511NY,Incident on NWKLine
1/29/2020 6:15,511NY,Incident on ToLine
1/29/2020 6:15,511NY,Incident on WTCLine
1/29/2020 5:08,511NY,Cleared: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/29/2020 5:08,511NY,Cleared: Incident on HollandTunnel EB at New Jersey
1/29/2020 4:43,511NY,Incident on HollandTunnel EB at New Jersey
1/29/2020 4:40,511NY,Cleared: Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/29/2020 4:38,511NY,Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/29/2020 4:31,511NYC,Updated: Construction on QueensMidtownTunnel Both directions
1/29/2020 4:19,511NY,Construction on QueensMidtownTunnel at Manhattan Bound
1/29/2020 4:18,511NY,Closure on BrooklynBatteryTunnel
1/29/2020 4:10,511NYC,Closure on LincolnTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/29/2020 4:07,511NY,Closure on GeorgeWashingtonBridge WB from New York Side/Lower Level to New Jersey Side/Lower Level
1/29/2020 4:07,511NY,Construction on HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/29/2020 4:02,511NY,Cleared: Construction on PortJersey
1/29/2020 4:01,511NY,Updated: Construction on PortJersey
1/29/2020 4:01,511NY,Updated: Special Event on RadioCityMusicHall
1/29/2020 3:58,511NY,Cleared: Special Event on RadioCityMusicHall
1/29/2020 3:50,511NYC,Updated: Closure on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/29/2020 3:45,511NY,Construction on ThrogsNeckBridge SB at Queens Bound
1/29/2020 3:40,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/29/2020 3:14,511NYC,Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/29/2020 3:14,511NYC,Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/29/2020 2:52,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/29/2020 2:52,511NY,Construction on PortNewarkElizabethMarineTerminal
1/29/2020 2:49,511NY,Cleared: Closure on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/29/2020 2:48,511NYC,Closure on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/29/2020 2:47,511NYC,Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/29/2020 2:31,511NYC,Construction on UnionTurnpike WB from Park Drive to Queens Blvd
1/29/2020 2:31,511NYC,Updated: Special Event on MadisonSquareGarden at the Arena
1/29/2020 2:27,511NY,Cleared: Special Event on MadisonSquareGarden at the Arena
1/29/2020 2:10,511NY,Closure on QueensboroBridge EB at Queens Bound
1/29/2020 23:31,511NYC,Special Event on MadisonSquareGarden at the Theater
1/29/2020 22:52,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Lower Level Toll Plaza
